accepted,accuracy_accepted,cal_auprc,cal_auroc,cal_brier,cal_ece,cal_n_labeled,ci_high,ci_low,coverage,dataset,mean_cost,method,n,n_test,raw_accuracy,risk_accepted,seed,threshold
90.0,0.6333333333333333,0.7592947457301998,0.5,0.25,0.1333333333333333,90.0,0.7333333333333333,0.5333333333333333,1.0,mtbench_human,0.0,raw,90.0,90,0.6333333333333333,0.3666666666666667,3,0.0
0.0,,0.7513486979925936,0.604296212549463,0.21861556349707492,0.11796041207310526,90.0,,,0.0,mtbench_human,0.0,logistic_fusion,90.0,90,0.6777777777777778,,4,1.01
0.0,,0.8084724787460515,0.6882419446014697,0.3,0.30000000000000004,90.0,,,0.0,mtbench_human,0.0,best_single_signal,90.0,90,0.6777777777777778,,4,1.01
0.0,,0.7684746261985124,0.5429621254946297,0.309283950617284,0.31037037037037035,90.0,,,0.0,mtbench_human,0.0,max_signal,90.0,90,0.6777777777777778,,4,1.01
0.0,,0.7557744948361665,0.5525720746184285,0.29377777777777775,0.27777777777777773,90.0,,,0.0,mtbench_human,0.0,rubric_only,90.0,90,0.6777777777777778,,4,1.01
0.0,,0.8084724787460515,0.6882419446014697,0.3,0.30000000000000004,90.0,,,0.0,mtbench_human,0.0,swap_only,90.0,90,0.6777777777777778,,4,1.01
0.0,,0.7417613083566804,0.5305257207461843,0.2925925925925925,0.25555555555555554,90.0,,,0.0,mtbench_human,0.0,self_only,90.0,90,0.6777777777777778,,4,1.01
90.0,0.6777777777777778,0.7493473164919184,0.5,0.25,0.1777777777777778,90.0,0.7777777777777778,0.5888888888888889,1.0,mtbench_human,0.0,raw,90.0,90,0.6777777777777778,0.3222222222222222,4,0.0
0.0,,0.754389146823856,0.6083333333333333,0.239156955630245,0.11222986510805184,90.0,,,0.0,mtbench_human,0.0,logistic_fusion,90.0,90,0.6666666666666666,,5,1.01
0.0,,0.840087254178255,0.6666666666666666,0.34444444444444444,0.3444444444444445,90.0,,,0.0,mtbench_human,0.0,best_single_signal,90.0,90,0.6666666666666666,,5,1.01
0.0,,0.7727717006723692,0.5247222222222222,0.3243950617283951,0.32370370370370377,90.0,,,0.0,mtbench_human,0.0,max_signal,90.0,90,0.6666666666666666,,5,1.01
0.0,,0.7598670088810535,0.5,0.3133333333333333,0.28666666666666674,90.0,,,0.0,mtbench_human,0.0,rubric_only,90.0,90,0.6666666666666666,,5,1.01
0.0,,0.840087254178255,0.6666666666666666,0.34444444444444444,0.3444444444444445,90.0,,,0.0,mtbench_human,0.0,swap_only,90.0,90,0.6666666666666666,,5,1.01
0.0,,0.741402410072445,0.5083333333333333,0.30617283950617274,0.25925925925925924,90.0,,,0.0,mtbench_human,0.0,self_only,90.0,90,0.6666666666666666,,5,1.01
90.0,0.6666666666666666,0.7603468875638506,0.5,0.25,0.16666666666666663,90.0,0.7666666666666667,0.5777777777777777,1.0,mtbench_human,0.0,raw,90.0,90,0.6666666666666666,0.33333333333333337,5,0.0
0.0,,0.7672703811295593,0.6815584415584416,0.2230072153486728,0.11104829283173419,90.0,,,0.0,mtbench_human,0.0,logistic_fusion,90.0,90,0.6111111111111112,,6,1.01
0.0,,0.749411168572064,0.6181818181818182,0.37777777777777777,0.37777777777777777,90.0,,,0.0,mtbench_human,0.0,best_single_signal,90.0,90,0.6111111111111112,,6,1.01
0.0,,0.6862974461118044,0.5103896103896104,0.3803950617283951,0.37703703703703706,90.0,,,0.0,mtbench_human,0.0,max_signal,90.0,90,0.6111111111111112,,6,1.01
0.0,,0.6501617226456694,0.5015584415584415,0.36844444444444446,0.3666666666666667,90.0,,,0.0,mtbench_human,0.0,rubric_only,90.0,90,0.6111111111111112,,6,1.01
0.0,,0.749411168572064,0.6181818181818182,0.37777777777777777,0.37777777777777777,90.0,,,0.0,mtbench_human,0.0,swap_only,90.0,90,0.6111111111111112,,6,1.01
0.0,,0.6978287166398903,0.5662337662337662,0.33333333333333315,0.31111111111111106,90.0,,,0.0,mtbench_human,0.0,self_only,90.0,90,0.6111111111111112,,6,1.01
90.0,0.6111111111111112,0.7086813781157906,0.5,0.25,0.11111111111111116,90.0,0.7111111111111111,0.5111111111111111,1.0,mtbench_human,0.0,raw,90.0,90,0.6111111111111112,0.38888888888888884,6,0.0
0.0,,0.7729516938619624,0.6303879310344828,0.24591486098236098,0.15838102060362538,90.0,,,0.0,mtbench_human,0.0,logistic_fusion,90.0,90,0.6444444444444445,,7,1.01
0.0,,0.8374614941899551,0.6330818965517241,0.35555555555555557,0.3555555555555555,90.0,,,0.0,mtbench_human,0.0,best_single_signal,90.0,90,0.6444444444444445,,7,1.01
0.0,,0.6848525649399583,0.4827586206896552,0.35723456790123453,0.3614814814814815,90.0,,,0.0,mtbench_human,0.0,max_signal,90.0,90,0.6444444444444445,,7,1.01
0.0,,0.6710800886248092,0.5129310344827587,0.3315555555555555,0.3111111111111111,90.0,,,0.0,mtbench_human,0.0,rubric_only,90.0,90,0.6444444444444445,,7,1.01
0.0,,0.8374614941899551,0.6330818965517241,0.35555555555555557,0.3555555555555555,90.0,,,0.0,mtbench_human,0.0,swap_only,90.0,90,0.6444444444444445,,7,1.01
0.0,,0.6918986542493896,0.521551724137931,0.3209876543209876,0.28148148148148144,90.0,,,0.0,mtbench_human,0.0,self_only,90.0,90,0.6444444444444445,,7,1.01
90.0,0.6444444444444445,0.6919020557394912,0.5,0.25,0.1444444444444445,90.0,0.7444444444444445,0.5444444444444444,1.0,mtbench_human,0.0,raw,90.0,90,0.6444444444444445,0.3555555555555555,7,0.0
0.0,,0.7136083728385109,0.5274784482758621,0.28572504867169884,0.22571543523376814,90.0,,,0.0,mtbench_human,0.0,logistic_fusion,90.0,90,0.6444444444444445,,8,1.01
0.0,,0.6827669174710822,0.5813577586206896,0.4222222222222222,0.4222222222222223,90.0,,,0.0,mtbench_human,0.0,best_single_signal,90.0,90,0.6444444444444445,,8,1.01
0.0,,0.6055815416840357,0.49865301724137934,0.3510617283950617,0.3503703703703704,90.0,,,0.0,mtbench_human,0.0,max_signal,90.0,90,0.6444444444444445,,8,1.01
0.0,,0.60810961555058,0.5169719827586207,0.3266666666666666,0.29555555555555557,90.0,,,0.0,mtbench_human,0.0,rubric_only,90.0,90,0.6444444444444445,,8,1.01
0.0,,0.6827669174710822,0.5813577586206896,0.4222222222222222,0.4222222222222223,90.0,,,0.0,mtbench_human,0.0,swap_only,90.0,90,0.6444444444444445,,8,1.01
0.0,,0.6171716265309014,0.5005387931034483,0.3358024691358024,0.3037037037037037,90.0,,,0.0,mtbench_human,0.0,self_only,90.0,90,0.6444444444444445,,8,1.01
90.0,0.6444444444444445,0.6030592616385778,0.5,0.25,0.1444444444444445,90.0,0.7444444444444445,0.5333333333333333,1.0,mtbench_human,0.0,raw,90.0,90,0.6444444444444445,0.3555555555555555,8,0.0
0.0,,0.7729708790261329,0.6023176936122103,0.21550814923141667,0.06365425395171173,90.0,,,0.0,mtbench_human,0.0,logistic_fusion,90.0,90,0.6777777777777778,,9,1.01
0.0,,0.7670043157703209,0.6045788581119277,0.3888888888888889,0.38888888888888884,90.0,,,0.0,mtbench_human,0.0,best_single_signal,90.0,90,0.6777777777777778,,9,1.01
0.0,,0.7648749867185803,0.509327303561334,0.3164938271604938,0.3207407407407408,90.0,,,0.0,mtbench_human,0.0,max_signal,90.0,90,0.6777777777777778,,9,1.01
0.0,,0.7444378616836897,0.5407009609949124,0.2915555555555555,0.26222222222222225,90.0,,,0.0,mtbench_human,0.0,rubric_only,90.0,90,0.6777777777777778,,9,1.01
0.0,,0.7670043157703209,0.6045788581119277,0.3888888888888889,0.38888888888888884,90.0,,,0.0,mtbench_human,0.0,swap_only,90.0,90,0.6777777777777778,,9,1.01
0.0,,0.7504517730879595,0.47060486150367437,0.3123456790123456,0.29259259259259257,90.0,,,0.0,mtbench_human,0.0,self_only,90.0,90,0.6777777777777778,,9,1.01
90.0,0.6777777777777778,0.7620628084278789,0.5,0.25,0.1777777777777778,90.0,0.7777777777777778,0.5777777777777777,1.0,mtbench_human,0.0,raw,90.0,90,0.6777777777777778,0.3222222222222222,9,0.0
