accepted,accuracy_accepted,cal_auprc,cal_auroc,cal_brier,cal_ece,cal_n_labeled,ci_high,ci_low,coverage,dataset,mean_cost,method,n,n_test,raw_accuracy,risk_accepted,seed,threshold
0.0,,0.7408407866377564,0.5846774193548387,0.274074074074074,0.2666666666666667,90.0,,,0.0,deepseek-chat_mtbench_human,0.0,rubric_only,90.0,90,0.6888888888888889,,7,1.01
0.0,,0.6999932133409655,0.5737327188940092,0.34444444444444444,0.34444444444444444,90.0,,,0.0,deepseek-chat_mtbench_human,0.0,swap_only,90.0,90,0.6888888888888889,,7,1.01
0.0,,0.7064208723558822,0.5391705069124424,0.28888888888888886,0.2666666666666667,90.0,,,0.0,deepseek-chat_mtbench_human,0.0,self_only,90.0,90,0.6888888888888889,,7,1.01
90.0,0.6888888888888889,0.6955611368085828,0.5,0.25,0.18888888888888888,90.0,0.7888888888888889,0.5888888888888889,1.0,deepseek-chat_mtbench_human,0.0,raw,90.0,90,0.6888888888888889,0.3111111111111111,7,0.0
0.0,,0.7016284714474661,0.5456533624931657,0.23954785020990124,0.12478724101179964,90.0,,,0.0,deepseek-chat_mtbench_human,0.0,logistic_fusion,90.0,90,0.6555555555555556,,8,1.01
0.0,,0.7433554476193119,0.5841990158556588,0.34444444444444444,0.3444444444444444,90.0,,,0.0,deepseek-chat_mtbench_human,0.0,best_single_signal,90.0,90,0.6555555555555556,,8,1.01
0.0,,0.7255126716462632,0.5076544559868781,0.3395061728395062,0.3370370370370371,90.0,,,0.0,deepseek-chat_mtbench_human,0.0,max_signal,90.0,90,0.6555555555555556,,8,1.01
0.0,,0.7257682249326356,0.5697102241662111,0.3037037037037036,0.28888888888888886,90.0,,,0.0,deepseek-chat_mtbench_human,0.0,rubric_only,90.0,90,0.6555555555555556,,8,1.01
0.0,,0.7433554476193119,0.5841990158556588,0.34444444444444444,0.3444444444444444,90.0,,,0.0,deepseek-chat_mtbench_human,0.0,swap_only,90.0,90,0.6555555555555556,,8,1.01
0.0,,0.7146284634598933,0.5221432476763258,0.325,0.3055555555555556,90.0,,,0.0,deepseek-chat_mtbench_human,0.0,self_only,90.0,90,0.6555555555555556,,8,1.01
90.0,0.6555555555555556,0.7215483686042006,0.5,0.25,0.15555555555555556,90.0,0.7555555555555555,0.5666666666666667,1.0,deepseek-chat_mtbench_human,0.0,raw,90.0,90,0.6555555555555556,0.34444444444444444,8,0.0
0.0,,0.7651625509563185,0.5823732718894009,0.23471632389604585,0.12231077714637155,90.0,,,0.0,deepseek-chat_mtbench_human,0.0,logistic_fusion,90.0,90,0.6888888888888889,,9,1.01
0.0,,0.8148715826663402,0.6140552995391705,0.24252666666666664,0.1986666666666664,90.0,,,0.0,deepseek-chat_mtbench_human,0.0,best_single_signal,90.0,90,0.6888888888888889,,9,1.01
0.0,,0.706637301160689,0.5017281105990783,0.3074074074074074,0.29999999999999993,90.0,,,0.0,deepseek-chat_mtbench_human,0.0,max_signal,90.0,90,0.6888888888888889,,9,1.01
0.0,,0.7370900489520249,0.5668202764976958,0.2802469135802469,0.27037037037037037,90.0,,,0.0,deepseek-chat_mtbench_human,0.0,rubric_only,90.0,90,0.6888888888888889,,9,1.01
0.0,,0.7156805586776853,0.5460829493087558,0.35555555555555557,0.3555555555555555,90.0,,,0.0,deepseek-chat_mtbench_human,0.0,swap_only,90.0,90,0.6888888888888889,,9,1.01
0.0,,0.7137754887755713,0.5149769585253456,0.2972222222222222,0.28333333333333327,90.0,,,0.0,deepseek-chat_mtbench_human,0.0,self_only,90.0,90,0.6888888888888889,,9,1.01
90.0,0.6888888888888889,0.7107966999646457,0.5,0.25,0.18888888888888888,90.0,0.7888888888888889,0.5888888888888889,1.0,deepseek-chat_mtbench_human,0.0,raw,90.0,90,0.6888888888888889,0.3111111111111111,9,0.0
